code,name,update_time,last_price,open_price,high_price,low_price,prev_close_price,volume,turnover,turnover_rate,suspension,listing_date,lot_size,price_spread,stock_owner,ask_price,bid_price,ask_vol,bid_vol,enable_margin,mortgage_ratio,long_margin_initial_ratio,enable_short_sell,short_sell_rate,short_available_volume,short_margin_initial_ratio,amplitude,avg_price,bid_ask_ratio,volume_ratio,highest52weeks_price,lowest52weeks_price,highest_history_price,lowest_history_price,close_price_5min,after_volume,after_turnover,sec_status,equity_valid,issued_shares,total_market_val,net_asset,net_profit,earning_per_share,outstanding_shares,circular_market_val,net_asset_per_share,ey_ratio,pe_ratio,pb_ratio,pe_ttm_ratio,dividend_ttm,dividend_ratio_ttm,dividend_lfy,dividend_lfy_ratio,wrt_valid,wrt_conversion_ratio,wrt_type,wrt_strike_price,wrt_maturity_date,wrt_end_trade,wrt_recovery_price,wrt_street_vol,wrt_issue_vol,wrt_street_ratio,wrt_delta,wrt_implied_volatility,wrt_premium,wrt_leverage,wrt_ipop,wrt_break_even_point,wrt_conversion_price,wrt_price_recovery_ratio,wrt_score,wrt_upper_strike_price,wrt_lower_strike_price,wrt_inline_price_status,wrt_issuer_code,option_valid,option_type,strike_time,option_strike_price,option_contract_size,option_open_interest,option_implied_volatility,option_premium,option_delta,option_gamma,option_vega,option_theta,option_rho,option_net_open_interest,option_expiry_date_distance,option_contract_nominal_value,option_owner_lot_multiplier,option_area_type,option_contract_multiplier,index_option_type,index_valid,index_raise_count,index_fall_count,index_equal_count,plate_valid,plate_raise_count,plate_fall_count,plate_equal_count,future_valid,future_last_settle_price,future_position,future_position_change,future_main_contract,future_last_trade_time,trust_valid,trust_dividend_yield,trust_aum,trust_outstanding_units,trust_netAssetValue,trust_premium,trust_assetClass,pre_price,pre_high_price,pre_low_price,pre_volume,pre_turnover,pre_change_val,pre_change_rate,pre_amplitude,after_price,after_high_price,after_low_price,after_change_val,after_change_rate,after_amplitude,overnight_price,overnight_high_price,overnight_low_price,overnight_volume,overnight_turnover,overnight_change_val,overnight_change_rate,overnight_amplitude
US.TSLA260817P292500,TSLA 260817 292.50P,2026-08-07 12:03:14,0.34,0.77,0.77,0.34,1.02,10.0,580.0,0.0,False,N/A,100,0.01,US.TSLA,0.42,0.32,15.0,4.0,,,,,,,,42.157,0.58,-57.895,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-17,292.5,100.0,20,45.611,11.084,-0.039890269,0.003836948,0.042231082,-0.109552831,-0.002757399,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817C295000,TSLA 260817 295.00C,2026-08-07 09:30:00,26.2126,0.0,0.0,0.0,26.2126,0.0,0.0,0.0,False,N/A,100,0.05,US.TSLA,36.8,32.6,10.0,15.0,,,,,,,,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-17,295.0,100.0,2,51.653,-2.242,0.925878773,0.005528896,0.068903913,-0.239694871,0.060238735,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817P295000,TSLA 260817 295.00P,2026-08-07 14:15:57,0.47,0.97,0.97,0.46,1.28,24.0,1401.0,0.0,False,N/A,100,0.01,US.TSLA,0.5,0.4,11.0,9.0,,,,,,,,39.844,0.58375,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-17,295.0,100.0,56,44.598,10.362,-0.04819492,0.004571034,0.049187003,-0.125889644,-0.00334714,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817C297500,TSLA 260817 297.50C,2026-08-07 09:30:00,24.0345,0.0,0.0,0.0,24.0345,0.0,0.0,0.0,False,N/A,100,0.05,US.TSLA,34.15,29.45,11.0,15.0,,,,,,,,0.0,0.0,15.385,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-17,297.5,100.0,0,42.091,-2.144,0.94783194,0.005159481,0.052397569,-0.158102178,0.062499063,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817P297500,TSLA 260817 297.50P,2026-08-07 12:25:25,0.55,1.17,1.2,0.48,1.6,32.0,2609.0,0.0,False,N/A,100,0.01,US.TSLA,0.61,0.5,12.0,7.0,,,,,,,,45.0,0.8153125,-26.316,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-17,297.5,100.0,27,43.716,9.626,-0.058709597,0.005453145,0.057512642,-0.145622944,-0.004095623,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817C300000,TSLA 260817 300.00C,2026-08-07 15:31:00,28.95,28.2,28.95,28.05,21.9211,22.0,61865.0,0.0,False,N/A,100,0.05,US.TSLA,30.25,27.9,11.0,24.0,,,,,,,,4.106,28.120454545450002,37.143,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-17,300.0,100.0,22,34.377,0.112,0.965083479,0.004566753,0.037885875,-0.104742882,0.064375003,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817P300000,TSLA 260817 300.00P,2026-08-07 15:43:07,0.75,1.44,1.5,0.59,1.985,98.0,8569.0,0.0,False,N/A,100,0.01,US.TSLA,0.76,0.64,4.0,7.0,,,,,,,,45.844,0.8743877551,27.273,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-17,300.0,100.0,83,43.077,8.926,-0.072420014,0.00651287,0.067679174,-0.170486606,-0.005074562,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817C302500,TSLA 260817 302.50C,2026-08-07 10:39:09,26.7,26.7,26.7,26.7,19.8876,10.0,26700.0,0.0,False,N/A,100,0.05,US.TSLA,29.4,26.2,33.0,20.0,,,,,,,,0.0,26.7,-24.528,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-17,302.5,100.0,10,49.002,0.188,0.880443855,0.008288641,0.097993147,-0.319052725,0.058444251,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817P302500,TSLA 260817 302.50P,2026-08-07 15:46:16,0.9,1.86,1.86,0.73,2.45,38.0,3999.0,0.0,False,N/A,100,0.01,US.TSLA,0.94,0.81,4.0,22.0,,,,,,,,46.122,1.05236842105,69.231,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-17,302.5,100.0,24,42.389,8.211,-0.088561805,0.007706169,0.078793702,-0.197040652,-0.00622739,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817C305000,TSLA 260817 305.00C,2026-08-07 11:41:29,28.16,23.91,28.16,23.91,17.9487,4.0,10447.0,0.0,False,N/A,100,0.05,US.TSLA,27.1,22.7,92.0,75.0,,,,,,,,23.679,26.1175,-10.18,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-17,305.0,100.0,7,41.375,1.393,0.894111415,0.009001184,0.08984842,-0.252747198,0.060096101,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817P305000,TSLA 260817 305.00P,2026-08-07 15:59:30,1.11,2.23,2.35,0.91,3.01,98.0,12608.0,0.0,False,N/A,100,0.01,US.TSLA,1.18,1.04,4.0,17.0,,,,,,,,47.841,1.28653061224,61.905,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-17,305.0,100.0,201,41.928,7.514,-0.108877958,0.009063801,0.091657998,-0.228686113,-0.007681097,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817C307500,TSLA 260817 307.50C,2026-08-07 11:41:53,25.62,20.5,25.62,20.5,16.0895,7.0,15862.0,0.0,False,N/A,100,0.05,US.TSLA,24.2,21.05,81.0,144.0,,,,,,,,31.822,22.66,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-17,307.5,100.0,6,40.358,1.381,0.873548491,0.01046741,0.101915067,-0.278148044,0.059094469,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817P307500,TSLA 260817 307.50P,2026-08-07 10:43:12,1.7,2.3,2.36,1.65,3.65,22.0,4839.0,0.0,False,N/A,100,0.01,US.TSLA,1.49,1.33,2.0,6.0,,,,,,,,19.452,2.19954545454,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-17,307.5,100.0,27,41.581,6.932,-0.133299972,0.010539518,0.105692357,-0.263620937,-0.009429633,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817C310000,TSLA 260817 310.00C,2026-08-07 14:44:12,19.48,21.97,22.75,19.15,14.3648,6.0,12465.0,0.0,False,N/A,100,0.05,US.TSLA,21.25,19.85,34.0,103.0,,,,,,,,25.061,20.775,50.365,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-17,310.0,100.0,47,40.659,0.273,0.841852879,0.012089406,0.118588658,-0.323208324,0.057230585,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817P310000,TSLA 260817 310.00P,2026-08-07 15:35:09,1.93,3.65,3.65,1.43,4.425,115.0,26103.0,0.0,False,N/A,100,0.01,US.TSLA,1.88,1.7,68.0,28.0,,,,,,,,50.169,2.26982608695,-41.667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-17,310.0,100.0,99,41.36,6.242,-0.162174151,0.012085135,0.120536794,-0.30119176,-0.011497063,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817C312500,TSLA 260817 312.50C,2026-08-07 15:57:16,18.35,15.0,20.5,13.85,12.7398,83.0,146867.0,0.0,False,N/A,100,0.05,US.TSLA,19.9,17.35,57.0,181.0,,,,,,,,52.199,17.6948192771,52.101,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-17,312.5,100.0,2,41.37,0.69,0.804020901,0.013608251,0.135826449,-0.374037909,0.054882538,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817P312500,TSLA 260817 312.50P,2026-08-07 15:56:54,2.31,4.35,4.35,1.79,5.3,78.0,19923.0,0.0,False,N/A,100,0.01,US.TSLA,2.35,2.16,31.0,26.0,,,,,,,,48.302,2.55423076923,-8.772,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-17,312.5,100.0,178,41.189,5.596,-0.195195551,0.013640216,0.135473226,-0.339165279,-0.013858429,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817C315000,TSLA 260817 315.00C,2026-08-07 15:27:37,16.55,12.86,20.75,12.5,11.2142,63.0,92846.0,0.0,False,N/A,100,0.05,US.TSLA,17.25,16.25,72.0,41.0,,,,,,,,73.567,14.73746031746,-27.434,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-17,315.0,100.0,87,41.642,0.903,0.76512594,0.015018191,0.150891473,-0.416596572,0.052445254,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817P315000,TSLA 260817 315.00P,2026-08-07 15:53:46,2.96,4.6,5.4,2.24,6.275,151.0,46389.0,0.0,False,N/A,100,0.01,US.TSLA,2.93,2.72,75.0,44.0,,,,,,,,50.359,3.07211920529,-26.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-17,315.0,100.0,151,41.124,5.033,-0.232541625,0.015131368,0.150030017,-0.37687596,-0.016524337,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817C317500,TSLA 260817 317.50C,2026-08-07 12:06:08,17.25,11.7,17.62,11.4,9.8381,109.0,140641.0,0.0,False,N/A,100,0.05,US.TSLA,15.35,14.15,93.0,156.0,,,,,,,,63.224,12.90284403669,25.301,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-17,317.5,100.0,143,40.479,1.877,0.729488811,0.016644012,0.162559739,-0.435956718,0.050275156,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817P317500,TSLA 260817 317.50P,2026-08-07 15:56:54,3.6,6.75,6.75,2.8,7.4,70.0,27073.0,0.0,False,N/A,100,0.05,US.TSLA,3.65,3.35,48.0,73.0,,,,,,,,53.378,3.8675714285700002,20.661,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-17,317.5,100.0,136,41.084,4.467,-0.273461864,0.016498944,0.163405514,-0.411577073,-0.019434624,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817C320000,TSLA 260817 320.00C,2026-08-07 15:58:13,13.1,10.3,16.2,10.1,8.525,913.0,998325.0,0.0,False,N/A,100,0.05,US.TSLA,13.4,12.8,17.0,119.0,,,,,,,,71.554,10.93455640744,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-17,320.0,100.0,164,40.848,1.375,0.683626765,0.017736585,0.174814915,-0.471611661,0.047275942,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817P320000,TSLA 260817 320.00P,2026-08-07 15:46:20,4.66,6.75,7.5,3.27,8.5887,308.0,146895.0,0.0,False,N/A,100,0.05,US.TSLA,4.45,4.15,47.0,66.0,,,,,,,,49.251,4.76931818181,16.814,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-17,320.0,100.0,275,41.133,4.029,-0.317719374,0.017660741,0.175087752,-0.442589865,-0.022567914,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817C322500,TSLA 260817 322.50C,2026-08-07 15:57:03,11.37,9.0,14.25,7.9,7.375,78.0,81968.0,0.0,False,N/A,100,0.05,US.TSLA,12.1,11.2,151.0,167.0,,,,,,,,86.102,10.50871794871,5.031,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-17,322.5,100.0,126,41.625,1.609,0.634968288,0.018383289,0.184639808,-0.505884713,0.044026668,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817P322500,TSLA 260817 322.50P,2026-08-07 15:59:40,5.2,8.65,8.65,4.06,9.9412,354.0,211765.0,0.0,False,N/A,100,0.05,US.TSLA,5.35,5.1,25.0,65.0,,,,,,,,46.171,5.982062146890001,44.444,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-17,322.5,100.0,32,41.224,3.432,-0.36437953,0.01857157,0.184477485,-0.467854817,-0.025848255,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817C325000,TSLA 260817 325.00C,2026-08-07 15:59:46,10.16,7.89,13.57,7.0,6.375,454.0,444517.0,0.0,False,N/A,100,0.05,US.TSLA,10.4,9.9,69.0,32.0,,,,,,,,103.059,9.79112334801,-36.634,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-17,325.0,100.0,266,41.452,2.002,0.587692527,0.019116954,0.191214246,-0.52052836,0.040890112,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817P325000,TSLA 260817 325.00P,2026-08-07 15:45:50,6.7,9.75,10.65,4.85,11.4442,294.0,205134.0,0.0,False,N/A,100,0.05,US.TSLA,6.4,6.2,17.0,5.0,,,,,,,,50.681,6.97734693877,-54.545,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-17,325.0,100.0,111,41.463,3.128,-0.412778623,0.019144462,0.191203389,-0.487612211,-0.02922419,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817C327500,TSLA 260817 327.50C,2026-08-07 15:58:15,8.65,6.85,12.04,6.6,5.5,472.0,399665.0,0.0,False,N/A,100,0.05,US.TSLA,9.1,8.2,138.0,275.0,,,,,,,,98.909,8.46747881355,33.172,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-17,327.5,100.0,199,40.663,2.303,0.539299748,0.019875418,0.195018012,-0.519674123,0.037671525,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817P327500,TSLA 260817 327.50P,2026-08-07 15:57:53,7.35,8.75,9.75,5.8,13.0729,1877.0,1349342.0,0.0,False,N/A,100,0.05,US.TSLA,7.6,7.25,46.0,18.0,,,,,,,,30.215,7.18882258923,-43.75,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,PUT,2026-08-17,327.5,100.0,16,41.319,2.565,-0.461482431,0.019600181,0.194979843,-0.494605127,-0.0325519,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
US.TSLA260817C330000,TSLA 260817 330.00C,2026-08-07 15:59:37,7.75,5.2,10.5,5.05,4.7,1041.0,752720.0,0.0,False,N/A,100,0.05,US.TSLA,7.7,7.5,3.0,17.0,,,,,,,,115.957,7.23073967339,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,NORMAL,False,,,,,,,,,,,,,,,,,False,,N/A,,,,,,,,,,,,,,,,,,,N/A,,True,CALL,2026-08-17,330.0,100.0,298,41.552,2.79,0.49020966,0.01953893,0.195910733,-0.531328251,0.034301157,N/A,8,N/A,N/A,AMERICAN,100.0,N/A,False,,,,False,,,,False,,,,,,False,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
